#,Date-Time (Indonesia Standard Time),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,02/27/2024 12:10:06,,,Logged,,,
2,02/27/2024 12:10:08,,,,Logged,,
3,02/27/2024 12:10:17,,,Logged,Logged,,
4,02/27/2024 12:10:20,,,Logged,,,
5,02/27/2024 12:10:24,,,,Logged,,
6,02/27/2024 12:10:25,30.20,17.48,,,,
7,02/27/2024 12:15:25,31.31,16.79,,,,
8,02/27/2024 12:20:25,31.53,0.00,,,,
9,02/27/2024 12:25:25,31.01,0.42,,,,
10,02/27/2024 12:30:25,30.71,0.00,,,,
11,02/27/2024 12:35:25,30.46,0.00,,,,
12,02/27/2024 12:40:25,30.28,0.00,,,,
13,02/27/2024 12:45:25,30.16,0.00,,,,
14,02/27/2024 12:50:25,29.98,0.00,,,,
15,02/27/2024 12:55:25,29.94,0.00,,,,
16,02/27/2024 13:00:25,29.86,0.00,,,,
17,02/27/2024 13:05:25,29.81,0.00,,,,
18,02/27/2024 13:10:25,29.86,0.21,,,,
19,02/27/2024 13:15:25,29.86,0.21,,,,
20,02/27/2024 13:20:25,29.86,0.21,,,,
21,02/27/2024 13:25:25,29.86,0.21,,,,
22,02/27/2024 13:30:25,29.86,0.00,,,,
23,02/27/2024 13:35:25,29.90,0.21,,,,
24,02/27/2024 13:40:25,29.86,0.00,,,,
25,02/27/2024 13:45:25,29.90,0.00,,,,
26,02/27/2024 13:50:25,29.94,0.21,,,,
27,02/27/2024 13:55:25,29.98,0.00,,,,
28,02/27/2024 14:00:25,29.94,0.00,,,,
29,02/27/2024 14:05:25,29.98,0.00,,,,
30,02/27/2024 14:10:25,30.03,0.00,,,,
31,02/27/2024 14:15:25,30.07,8.75,,,,
32,02/27/2024 14:20:25,30.28,8.75,,,,
33,02/27/2024 14:25:25,30.54,9.20,,,,
34,02/27/2024 14:30:25,30.76,11.13,,,,
35,02/27/2024 14:35:25,30.93,10.07,,,,
36,02/27/2024 14:40:25,31.06,3.59,,,,
37,02/27/2024 14:45:25,31.27,146.84,,,,
38,02/27/2024 14:50:25,31.53,75.96,,,,
39,02/27/2024 14:55:25,31.92,146.40,,,,
40,02/27/2024 15:00:25,32.30,94.32,,,,
41,02/27/2024 15:05:25,32.52,40.70,,,,
42,02/27/2024 15:10:25,33.85,2336.00,,,,
43,02/27/2024 15:15:25,35.69,3486.72,,,,
44,02/27/2024 15:20:25,36.25,5296.64,,,,
45,02/27/2024 15:25:25,36.38,8768.00,,,,
46,02/27/2024 15:30:25,36.12,4444.16,,,,
47,02/27/2024 15:35:25,36.16,9031.68,,,,
48,02/27/2024 15:40:25,36.16,10946.56,,,,
49,02/27/2024 15:45:25,36.29,14320.64,,,,
50,02/27/2024 15:50:25,36.93,18401.28,,,,
51,02/27/2024 15:55:25,36.51,14371.84,,,,
52,02/27/2024 16:00:25,36.42,17689.60,,,,
53,02/27/2024 16:05:25,35.95,7961.60,,,,
54,02/27/2024 16:10:25,36.03,6046.72,,,,
55,02/27/2024 16:15:25,36.16,2643.20,,,,
56,02/27/2024 16:20:25,35.95,2389.76,,,,
57,02/27/2024 16:25:25,36.08,2508.16,,,,
58,02/27/2024 16:30:25,35.95,2510.08,,,,
59,02/27/2024 16:35:25,35.56,2535.68,,,,
60,02/27/2024 16:40:25,35.43,2405.12,,,,
61,02/27/2024 16:45:25,35.48,2264.96,,,,
62,02/27/2024 16:50:25,35.65,2147.84,,,,
63,02/27/2024 16:55:25,35.69,2244.48,,,,
64,02/27/2024 17:00:25,35.56,2160.00,,,,
65,02/27/2024 17:05:25,35.35,0.00,,,,
66,02/27/2024 17:10:25,35.26,0.00,,,,
67,02/27/2024 17:15:25,35.18,0.00,,,,
68,02/27/2024 17:20:25,35.09,0.00,,,,
69,02/27/2024 17:25:25,35.00,0.00,,,,
70,02/27/2024 17:30:25,34.92,0.00,,,,
71,02/27/2024 17:35:25,34.83,0.00,,,,
72,02/27/2024 17:40:25,34.83,0.00,,,,
73,02/27/2024 17:45:25,34.75,0.00,,,,
74,02/27/2024 17:50:25,34.75,0.00,,,,
75,02/27/2024 17:55:25,34.66,0.00,,,,
76,02/27/2024 18:00:25,34.66,0.00,,,,
77,02/27/2024 18:05:25,34.62,0.00,,,,
78,02/27/2024 18:10:25,34.53,0.00,,,,
79,02/27/2024 18:15:25,34.53,0.00,,,,
80,02/27/2024 18:20:25,34.45,0.00,,,,
81,02/27/2024 18:25:25,34.32,0.00,,,,
82,02/27/2024 18:30:25,34.27,0.00,,,,
83,02/27/2024 18:35:25,34.27,0.00,,,,
84,02/27/2024 18:40:25,34.15,0.00,,,,
85,02/27/2024 18:45:25,33.97,0.00,,,,
86,02/27/2024 18:50:25,33.97,0.00,,,,
87,02/27/2024 18:55:25,33.93,0.00,,,,
88,02/27/2024 19:00:25,33.89,0.00,,,,
89,02/27/2024 19:05:25,33.85,0.00,,,,
90,02/27/2024 19:10:25,33.76,0.00,,,,
91,02/27/2024 19:15:25,33.76,0.00,,,,
92,02/27/2024 19:20:25,33.72,0.00,,,,
93,02/27/2024 19:25:25,33.63,0.00,,,,
94,02/27/2024 19:30:25,33.67,0.00,,,,
95,02/27/2024 19:35:25,33.63,0.00,,,,
96,02/27/2024 19:40:25,33.63,0.00,,,,
97,02/27/2024 19:45:25,33.55,0.00,,,,
98,02/27/2024 19:50:25,33.55,0.00,,,,
99,02/27/2024 19:55:25,33.55,0.00,,,,
100,02/27/2024 20:00:25,33.55,0.00,,,,
101,02/27/2024 20:05:25,33.46,0.00,,,,
102,02/27/2024 20:10:25,33.37,0.00,,,,
103,02/27/2024 20:15:25,33.37,0.00,,,,
104,02/27/2024 20:20:25,33.37,0.00,,,,
105,02/27/2024 20:25:25,33.29,0.00,,,,
106,02/27/2024 20:30:25,33.29,0.00,,,,
107,02/27/2024 20:35:25,33.29,0.00,,,,
108,02/27/2024 20:40:25,33.25,0.00,,,,
109,02/27/2024 20:45:25,33.16,0.00,,,,
110,02/27/2024 20:50:25,33.12,0.00,,,,
111,02/27/2024 20:55:25,33.07,0.00,,,,
112,02/27/2024 21:00:25,33.03,0.00,,,,
113,02/27/2024 21:05:25,32.99,0.00,,,,
114,02/27/2024 21:10:25,32.90,0.00,,,,
115,02/27/2024 21:15:25,32.86,0.00,,,,
116,02/27/2024 21:20:25,32.82,0.00,,,,
117,02/27/2024 21:25:25,32.77,0.00,,,,
118,02/27/2024 21:30:25,32.73,0.00,,,,
119,02/27/2024 21:35:25,32.69,0.00,,,,
120,02/27/2024 21:40:25,32.64,0.00,,,,
121,02/27/2024 21:45:25,32.60,0.00,,,,
122,02/27/2024 21:50:25,32.56,0.00,,,,
123,02/27/2024 21:55:25,32.52,0.00,,,,
124,02/27/2024 22:00:25,32.56,0.00,,,,
125,02/27/2024 22:05:25,32.43,0.00,,,,
126,02/27/2024 22:10:25,32.34,0.00,,,,
127,02/27/2024 22:15:25,32.30,0.00,,,,
128,02/27/2024 22:20:25,32.22,0.00,,,,
129,02/27/2024 22:25:25,32.17,0.00,,,,
130,02/27/2024 22:30:25,32.13,0.00,,,,
131,02/27/2024 22:35:25,32.04,0.00,,,,
132,02/27/2024 22:40:25,31.96,0.00,,,,
133,02/27/2024 22:45:25,31.92,0.00,,,,
134,02/27/2024 22:50:25,31.83,0.00,,,,
135,02/27/2024 22:55:25,31.74,0.00,,,,
136,02/27/2024 23:00:25,31.70,0.00,,,,
137,02/27/2024 23:05:25,31.66,0.00,,,,
138,02/27/2024 23:10:25,31.57,0.00,,,,
139,02/27/2024 23:15:25,31.49,0.00,,,,
140,02/27/2024 23:20:25,31.44,0.00,,,,
141,02/27/2024 23:25:25,31.44,0.00,,,,
142,02/27/2024 23:30:25,31.44,0.00,,,,
143,02/27/2024 23:35:25,31.40,0.00,,,,
144,02/27/2024 23:40:25,31.40,0.00,,,,
145,02/27/2024 23:45:25,31.36,0.00,,,,
146,02/27/2024 23:50:25,31.31,0.00,,,,
147,02/27/2024 23:55:25,31.23,0.00,,,,
148,02/28/2024 00:00:25,31.14,0.00,,,,
149,02/28/2024 00:05:25,31.14,0.00,,,,
150,02/28/2024 00:10:25,31.14,0.00,,,,
151,02/28/2024 00:15:25,31.10,0.00,,,,
152,02/28/2024 00:20:25,31.10,0.00,,,,
153,02/28/2024 00:25:25,31.01,0.00,,,,
154,02/28/2024 00:30:25,30.97,0.00,,,,
155,02/28/2024 00:35:25,30.97,0.00,,,,
156,02/28/2024 00:40:25,30.93,0.00,,,,
157,02/28/2024 00:45:25,30.89,0.00,,,,
158,02/28/2024 00:50:25,30.89,0.00,,,,
159,02/28/2024 00:55:25,30.84,0.00,,,,
160,02/28/2024 01:00:25,30.80,0.00,,,,
161,02/28/2024 01:05:25,30.76,0.00,,,,
162,02/28/2024 01:10:25,30.76,0.00,,,,
163,02/28/2024 01:15:25,30.76,0.00,,,,
164,02/28/2024 01:20:25,30.71,0.00,,,,
165,02/28/2024 01:25:25,30.63,0.00,,,,
166,02/28/2024 01:30:25,30.63,0.00,,,,
167,02/28/2024 01:35:25,30.59,0.00,,,,
168,02/28/2024 01:40:25,30.59,0.00,,,,
169,02/28/2024 01:45:25,30.54,0.00,,,,
170,02/28/2024 01:50:25,30.50,0.00,,,,
171,02/28/2024 01:55:25,30.46,0.00,,,,
172,02/28/2024 02:00:25,30.41,0.00,,,,
173,02/28/2024 02:05:25,30.33,0.00,,,,
174,02/28/2024 02:10:25,30.37,0.00,,,,
175,02/28/2024 02:15:25,30.28,0.00,,,,
176,02/28/2024 02:20:25,30.28,0.00,,,,
177,02/28/2024 02:25:25,30.24,0.00,,,,
178,02/28/2024 02:30:25,30.24,0.00,,,,
179,02/28/2024 02:35:25,30.16,0.00,,,,
180,02/28/2024 02:40:25,30.16,0.00,,,,
181,02/28/2024 02:45:25,30.16,0.00,,,,
182,02/28/2024 02:50:25,30.11,0.00,,,,
183,02/28/2024 02:55:25,30.07,0.00,,,,
184,02/28/2024 03:00:25,30.03,0.00,,,,
185,02/28/2024 03:05:25,29.98,0.00,,,,
186,02/28/2024 03:10:25,29.94,0.00,,,,
187,02/28/2024 03:15:25,29.90,0.00,,,,
188,02/28/2024 03:20:25,29.90,0.00,,,,
189,02/28/2024 03:25:25,29.81,0.00,,,,
190,02/28/2024 03:30:25,29.77,0.00,,,,
191,02/28/2024 03:35:25,29.73,0.00,,,,
192,02/28/2024 03:40:25,29.68,0.00,,,,
193,02/28/2024 03:45:25,29.64,0.00,,,,
194,02/28/2024 03:50:25,29.56,0.00,,,,
195,02/28/2024 03:55:25,29.51,0.00,,,,
196,02/28/2024 04:00:25,29.47,0.00,,,,
197,02/28/2024 04:05:25,29.47,0.00,,,,
198,02/28/2024 04:10:25,29.47,0.00,,,,
199,02/28/2024 04:15:25,29.38,0.00,,,,
200,02/28/2024 04:20:25,29.34,0.00,,,,
201,02/28/2024 04:25:25,29.34,0.00,,,,
202,02/28/2024 04:30:25,29.30,0.00,,,,
203,02/28/2024 04:35:25,29.21,0.00,,,,
204,02/28/2024 04:40:25,29.17,0.00,,,,
205,02/28/2024 04:45:25,29.17,0.00,,,,
206,02/28/2024 04:50:25,29.08,0.00,,,,
207,02/28/2024 04:55:25,29.04,0.00,,,,
208,02/28/2024 05:00:25,29.00,0.00,,,,
209,02/28/2024 05:05:25,29.00,0.00,,,,
210,02/28/2024 05:10:25,29.00,0.00,,,,
211,02/28/2024 05:15:25,28.91,0.00,,,,
212,02/28/2024 05:20:25,28.87,0.00,,,,
213,02/28/2024 05:25:25,28.78,0.00,,,,
214,02/28/2024 05:30:25,28.78,0.00,,,,
215,02/28/2024 05:35:25,28.70,0.00,,,,
216,02/28/2024 05:40:25,28.70,0.00,,,,
217,02/28/2024 05:45:25,28.70,0.00,,,,
218,02/28/2024 05:50:25,28.65,0.00,,,,
219,02/28/2024 05:55:25,28.61,0.00,,,,
220,02/28/2024 06:00:25,28.61,0.00,,,,
221,02/28/2024 06:05:25,28.57,0.00,,,,
222,02/28/2024 06:10:25,28.57,0.00,,,,
223,02/28/2024 06:15:25,28.57,0.00,,,,
224,02/28/2024 06:20:25,28.57,0.00,,,,
225,02/28/2024 06:25:25,28.53,0.00,,,,
226,02/28/2024 06:30:25,28.53,0.00,,,,
227,02/28/2024 06:35:25,28.53,0.00,,,,
228,02/28/2024 06:40:25,28.57,0.00,,,,
229,02/28/2024 06:45:25,28.53,0.00,,,,
230,02/28/2024 06:50:25,28.57,0.00,,,,
231,02/28/2024 06:55:25,28.53,0.00,,,,
232,02/28/2024 07:00:25,28.57,0.00,,,,
233,02/28/2024 07:05:25,28.57,0.00,,,,
234,02/28/2024 07:10:25,28.57,0.00,,,,
235,02/28/2024 07:15:25,28.61,0.00,,,,
236,02/28/2024 07:20:25,28.65,0.00,,,,
237,02/28/2024 07:25:25,28.65,0.00,,,,
238,02/28/2024 07:30:25,28.70,0.00,,,,
239,02/28/2024 07:35:25,28.70,0.00,,,,
240,02/28/2024 07:40:25,28.83,0.00,,,,
241,02/28/2024 07:45:25,28.83,0.00,,,,
242,02/28/2024 07:50:25,28.91,0.00,,,,
243,02/28/2024 07:55:25,29.00,0.00,,,,
244,02/28/2024 08:00:25,29.04,0.00,,,,
245,02/28/2024 08:05:25,29.13,0.00,,,,
246,02/28/2024 08:10:25,29.21,0.00,,,,
247,02/28/2024 08:15:25,29.26,0.00,,,,
248,02/28/2024 08:20:25,29.26,0.00,,,,
249,02/28/2024 08:25:25,29.34,0.21,,,,
250,02/28/2024 08:30:25,29.38,0.00,,,,
251,02/28/2024 08:35:25,29.47,0.21,,,,
252,02/28/2024 08:40:25,29.51,0.21,,,,
253,02/28/2024 08:45:25,29.64,0.21,,,,
254,02/28/2024 08:50:25,29.81,0.21,,,,
255,02/28/2024 08:55:25,29.98,0.21,,,,
256,02/28/2024 09:00:25,30.07,0.42,,,,
257,02/28/2024 09:05:25,30.33,0.63,,,,
258,02/28/2024 09:10:25,30.50,0.21,,,,
259,02/28/2024 09:15:25,30.67,2.11,,,,
260,02/28/2024 09:20:25,30.84,2.11,,,,
261,02/28/2024 09:25:25,31.01,1.90,,,,
262,02/28/2024 09:30:25,31.10,1.69,,,,
263,02/28/2024 09:35:25,31.23,2.11,,,,
264,02/28/2024 09:40:25,31.40,1.90,,,,
265,02/28/2024 09:45:25,31.49,1.90,,,,
266,02/28/2024 09:50:25,31.61,1.69,,,,
267,02/28/2024 09:55:25,31.79,1.69,,,,
268,02/28/2024 10:00:25,31.92,1.90,,,,
269,02/28/2024 10:05:25,32.04,2.11,,,,
270,02/28/2024 10:10:25,32.30,2.32,,,,
271,02/28/2024 10:15:25,32.47,2.11,,,,
272,02/28/2024 10:20:25,32.73,2.11,,,,
273,02/28/2024 10:25:25,32.90,2.11,,,,
274,02/28/2024 10:30:25,33.03,2.11,,,,
275,02/28/2024 10:35:25,33.25,2.32,,,,
276,02/28/2024 10:40:25,33.46,1.90,,,,
277,02/28/2024 10:45:25,33.76,1.90,,,,
278,02/28/2024 10:50:25,33.97,1.90,,,,
279,02/28/2024 10:55:25,34.23,1.90,,,,
280,02/28/2024 11:00:25,34.40,1.90,,,,
281,02/28/2024 11:05:25,34.70,1.90,,,,
282,02/28/2024 11:10:25,34.83,2.32,,,,
283,02/28/2024 11:15:25,35.05,2.11,,,,
284,02/28/2024 11:20:25,35.18,2.11,,,,
285,02/28/2024 11:25:25,35.35,2.32,,,,
286,02/28/2024 11:30:25,35.48,2.32,,,,
287,02/28/2024 11:35:25,35.69,2.11,,,,
288,02/28/2024 11:40:25,35.86,2.11,,,,
289,02/28/2024 11:45:25,35.99,3.59,,,,
290,02/28/2024 11:50:25,36.16,3.38,,,,
291,02/28/2024 11:55:25,36.25,3.38,,,,
292,02/28/2024 12:00:25,36.38,3.17,,,,
293,02/28/2024 12:05:25,36.51,4.23,,,,
294,02/28/2024 12:10:25,36.63,5.07,,,,
295,02/28/2024 12:15:25,36.68,4.23,,,,
296,02/28/2024 12:20:25,36.85,4.02,,,,
297,02/28/2024 12:25:25,36.98,2.75,,,,
298,02/28/2024 12:30:25,37.11,0.84,,,,
299,02/28/2024 12:35:25,37.19,0.42,,,,
300,02/28/2024 12:40:25,37.36,0.84,,,,
301,02/28/2024 12:45:25,37.45,0.84,,,,
302,02/28/2024 12:50:25,37.58,0.84,,,,
303,02/28/2024 12:55:25,37.79,0.21,,,,
304,02/28/2024 13:00:25,37.88,0.21,,,,
305,02/28/2024 13:05:25,38.05,0.21,,,,
306,02/28/2024 13:10:25,38.22,0.42,,,,
307,02/28/2024 13:15:25,38.35,0.84,,,,
308,02/28/2024 13:20:25,38.52,0.42,,,,
309,02/28/2024 13:25:25,38.65,0.21,,,,
310,02/28/2024 13:30:25,38.78,0.42,,,,
311,02/28/2024 13:35:25,38.91,0.00,,,,
312,02/28/2024 13:40:25,39.08,0.21,,,,
313,02/28/2024 13:45:25,39.17,0.21,,,,
314,02/28/2024 13:50:25,39.29,0.21,,,,
315,02/28/2024 13:55:25,39.34,0.42,,,,
316,02/28/2024 14:00:25,39.47,0.63,,,,
317,02/28/2024 14:05:25,39.64,0.84,,,,
318,02/28/2024 14:10:25,39.72,0.84,,,,
319,02/28/2024 14:15:25,39.89,1.05,,,,
320,02/28/2024 14:20:25,39.98,1.69,,,,
321,02/28/2024 14:25:25,40.02,1.90,,,,
322,02/28/2024 14:30:25,40.02,2.53,,,,
323,02/28/2024 14:35:25,39.98,2.96,,,,
324,02/28/2024 14:40:25,39.85,2.96,,,,
325,02/28/2024 14:45:25,39.77,2.75,,,,
326,02/28/2024 14:50:25,39.77,2.75,,,,
327,02/28/2024 14:55:25,39.72,2.75,,,,
328,02/28/2024 15:00:25,39.68,2.75,,,,
329,02/28/2024 15:05:25,39.64,2.75,,,,
330,02/28/2024 15:10:25,39.55,1.48,,,,
331,02/28/2024 15:15:25,39.29,1.69,,,,
332,02/28/2024 15:20:25,39.12,1.05,,,,
333,02/28/2024 15:25:25,39.12,402.88,,,,
334,02/28/2024 15:30:25,39.12,314.40,,,,
335,02/28/2024 15:35:25,39.08,293.84,,,,
336,02/28/2024 15:40:25,38.99,215.36,,,,
337,02/28/2024 15:45:25,38.82,193.28,,,,
338,02/28/2024 15:50:25,38.52,157.64,,,,
339,02/28/2024 15:55:25,38.31,35.33,,,,
340,02/28/2024 16:00:25,38.14,28.93,,,,
341,02/28/2024 16:05:25,38.01,9.33,,,,
342,02/28/2024 16:10:25,37.88,1.05,,,,
343,02/28/2024 16:15:25,37.79,0.84,,,,
344,02/28/2024 16:20:25,37.66,0.63,,,,
345,02/28/2024 16:25:25,37.58,0.42,,,,
346,02/28/2024 16:30:25,37.49,0.00,,,,
347,02/28/2024 16:35:25,37.32,0.00,,,,
348,02/28/2024 16:40:25,37.28,0.00,,,,
349,02/28/2024 16:45:25,37.23,0.00,,,,
350,02/28/2024 16:50:25,37.11,0.84,,,,
351,02/28/2024 16:55:25,37.06,0.63,,,,
352,02/28/2024 17:00:25,36.93,0.00,,,,
353,02/28/2024 17:05:25,36.85,0.00,,,,
354,02/28/2024 17:10:25,36.76,0.00,,,,
355,02/28/2024 17:15:25,36.72,0.00,,,,
356,02/28/2024 17:20:25,36.63,0.00,,,,
357,02/28/2024 17:25:25,36.55,0.21,,,,
358,02/28/2024 17:30:25,36.51,0.00,,,,
359,02/28/2024 17:35:25,36.38,0.00,,,,
360,02/28/2024 17:40:25,36.33,0.00,,,,
361,02/28/2024 17:45:25,36.21,0.00,,,,
362,02/28/2024 17:50:25,36.16,0.00,,,,
363,02/28/2024 17:55:25,36.08,0.00,,,,
364,02/28/2024 18:00:25,35.99,0.00,,,,
365,02/28/2024 18:05:25,35.86,0.00,,,,
366,02/28/2024 18:10:25,35.82,0.42,,,,
367,02/28/2024 18:15:25,35.69,0.00,,,,
368,02/28/2024 18:20:25,35.69,0.00,,,,
369,02/28/2024 18:25:25,35.60,0.00,,,,
370,02/28/2024 18:30:25,35.56,0.00,,,,
371,02/28/2024 18:35:25,35.48,0.00,,,,
372,02/28/2024 18:40:25,35.48,0.00,,,,
373,02/28/2024 18:45:25,35.39,0.00,,,,
374,02/28/2024 18:50:25,35.43,0.00,,,,
375,02/28/2024 18:55:25,35.43,0.00,,,,
376,02/28/2024 19:00:25,35.48,0.00,,,,
377,02/28/2024 19:05:25,35.52,0.00,,,,
378,02/28/2024 19:10:25,35.52,0.00,,,,
379,02/28/2024 19:15:25,35.52,0.00,,,,
380,02/28/2024 19:20:25,35.48,0.00,,,,
381,02/28/2024 19:25:25,35.43,0.00,,,,
382,02/28/2024 19:30:25,35.39,0.00,,,,
383,02/28/2024 19:35:25,35.35,0.00,,,,
384,02/28/2024 19:40:25,35.26,0.00,,,,
385,02/28/2024 19:45:25,35.13,0.00,,,,
386,02/28/2024 19:50:25,35.13,0.00,,,,
387,02/28/2024 19:55:25,35.05,0.00,,,,
388,02/28/2024 20:00:25,34.96,0.00,,,,
389,02/28/2024 20:05:25,34.92,0.00,,,,
390,02/28/2024 20:10:25,34.88,0.00,,,,
391,02/28/2024 20:15:25,34.83,0.00,,,,
392,02/28/2024 20:20:25,34.75,0.00,,,,
393,02/28/2024 20:25:25,34.70,0.00,,,,
394,02/28/2024 20:30:25,34.62,0.00,,,,
395,02/28/2024 20:35:25,34.53,0.00,,,,
396,02/28/2024 20:40:25,34.53,0.00,,,,
397,02/28/2024 20:45:25,34.49,0.00,,,,
398,02/28/2024 20:50:25,34.45,0.00,,,,
399,02/28/2024 20:55:25,34.36,0.00,,,,
400,02/28/2024 21:00:25,34.32,0.00,,,,
401,02/28/2024 21:05:25,34.23,0.00,,,,
402,02/28/2024 21:10:25,34.19,0.00,,,,
403,02/28/2024 21:15:25,34.10,0.00,,,,
404,02/28/2024 21:20:25,34.02,0.00,,,,
405,02/28/2024 21:25:25,33.89,0.00,,,,
406,02/28/2024 21:30:25,33.89,0.00,,,,
407,02/28/2024 21:35:25,33.76,0.00,,,,
408,02/28/2024 21:40:25,33.63,0.00,,,,
409,02/28/2024 21:45:25,33.55,0.00,,,,
410,02/28/2024 21:50:25,33.42,0.00,,,,
411,02/28/2024 21:55:25,33.29,0.00,,,,
412,02/28/2024 22:00:25,33.20,0.00,,,,
413,02/28/2024 22:05:25,33.07,0.00,,,,
414,02/28/2024 22:10:25,32.94,0.00,,,,
415,02/28/2024 22:15:25,32.82,0.00,,,,
416,02/28/2024 22:20:25,32.69,0.00,,,,
417,02/28/2024 22:25:25,32.60,0.00,,,,
418,02/28/2024 22:30:25,32.52,0.00,,,,
419,02/28/2024 22:35:25,32.43,0.00,,,,
420,02/28/2024 22:40:25,32.39,0.00,,,,
421,02/28/2024 22:45:25,32.26,0.00,,,,
422,02/28/2024 22:50:25,32.26,0.00,,,,
423,02/28/2024 22:55:25,32.13,0.00,,,,
424,02/28/2024 23:00:25,32.09,0.00,,,,
425,02/28/2024 23:05:25,32.00,0.00,,,,
426,02/28/2024 23:10:25,31.96,0.00,,,,
427,02/28/2024 23:15:25,31.83,0.00,,,,
428,02/28/2024 23:20:25,31.79,0.00,,,,
429,02/28/2024 23:25:25,31.74,0.00,,,,
430,02/28/2024 23:30:25,31.61,0.00,,,,
431,02/28/2024 23:35:25,31.61,0.00,,,,
432,02/28/2024 23:40:25,31.61,0.00,,,,
433,02/28/2024 23:45:25,31.53,0.00,,,,
434,02/28/2024 23:50:25,31.44,0.00,,,,
435,02/28/2024 23:55:25,31.44,0.00,,,,
436,02/29/2024 00:00:25,31.36,0.00,,,,
437,02/29/2024 00:05:25,31.36,0.00,,,,
438,02/29/2024 00:10:25,31.31,0.00,,,,
439,02/29/2024 00:15:25,31.23,0.00,,,,
440,02/29/2024 00:20:25,31.23,0.00,,,,
441,02/29/2024 00:25:25,31.19,0.00,,,,
442,02/29/2024 00:30:25,31.06,0.00,,,,
443,02/29/2024 00:35:25,31.01,0.00,,,,
444,02/29/2024 00:40:25,31.01,0.00,,,,
445,02/29/2024 00:45:25,30.93,0.00,,,,
446,02/29/2024 00:50:25,30.93,0.00,,,,
447,02/29/2024 00:55:25,30.93,0.00,,,,
448,02/29/2024 01:00:25,30.84,0.00,,,,
449,02/29/2024 01:05:25,30.80,0.00,,,,
450,02/29/2024 01:10:25,30.76,0.00,,,,
451,02/29/2024 01:15:25,30.67,0.00,,,,
452,02/29/2024 01:20:25,30.67,0.00,,,,
453,02/29/2024 01:25:25,30.63,0.00,,,,
454,02/29/2024 01:30:25,30.54,0.00,,,,
455,02/29/2024 01:35:25,30.54,0.00,,,,
456,02/29/2024 01:40:25,30.50,0.00,,,,
457,02/29/2024 01:45:25,30.50,0.00,,,,
458,02/29/2024 01:50:25,30.50,0.00,,,,
459,02/29/2024 01:55:25,30.50,0.00,,,,
460,02/29/2024 02:00:25,30.41,0.00,,,,
461,02/29/2024 02:05:25,30.37,0.00,,,,
462,02/29/2024 02:10:25,30.33,0.00,,,,
463,02/29/2024 02:15:25,30.28,0.00,,,,
464,02/29/2024 02:20:25,30.28,0.00,,,,
465,02/29/2024 02:25:25,30.28,0.00,,,,
466,02/29/2024 02:30:25,30.24,0.00,,,,
467,02/29/2024 02:35:25,30.28,0.00,,,,
468,02/29/2024 02:40:25,30.24,0.00,,,,
469,02/29/2024 02:45:25,30.28,0.00,,,,
470,02/29/2024 02:50:25,30.28,0.00,,,,
471,02/29/2024 02:55:25,30.37,0.00,,,,
472,02/29/2024 03:00:25,30.37,0.00,,,,
473,02/29/2024 03:05:25,30.41,0.00,,,,
474,02/29/2024 03:10:25,30.37,0.00,,,,
475,02/29/2024 03:15:25,30.28,0.00,,,,
476,02/29/2024 03:20:25,30.28,0.00,,,,
477,02/29/2024 03:25:25,30.24,0.00,,,,
478,02/29/2024 03:30:25,30.24,0.00,,,,
479,02/29/2024 03:35:25,30.16,0.00,,,,
480,02/29/2024 03:40:25,30.20,0.00,,,,
481,02/29/2024 03:45:25,30.16,0.00,,,,
482,02/29/2024 03:50:25,30.20,0.00,,,,
483,02/29/2024 03:55:25,30.20,0.00,,,,
484,02/29/2024 04:00:25,30.20,0.00,,,,
485,02/29/2024 04:05:25,30.20,0.00,,,,
486,02/29/2024 04:10:25,30.20,0.00,,,,
487,02/29/2024 04:15:25,30.20,0.00,,,,
488,02/29/2024 04:20:25,30.24,0.00,,,,
489,02/29/2024 04:25:25,30.20,0.00,,,,
490,02/29/2024 04:30:25,30.24,0.00,,,,
491,02/29/2024 04:35:25,30.20,0.00,,,,
492,02/29/2024 04:40:25,30.11,0.00,,,,
493,02/29/2024 04:45:25,30.16,0.00,,,,
494,02/29/2024 04:50:25,30.07,0.00,,,,
495,02/29/2024 04:55:25,30.07,0.00,,,,
496,02/29/2024 05:00:25,30.03,0.00,,,,
497,02/29/2024 05:05:25,29.98,0.00,,,,
498,02/29/2024 05:10:25,29.94,0.00,,,,
499,02/29/2024 05:15:25,29.94,0.00,,,,
500,02/29/2024 05:20:25,29.94,0.00,,,,
501,02/29/2024 05:25:25,29.94,0.00,,,,
502,02/29/2024 05:30:25,29.94,0.00,,,,
503,02/29/2024 05:35:25,29.90,0.00,,,,
504,02/29/2024 05:40:25,29.94,0.00,,,,
505,02/29/2024 05:45:25,29.86,0.00,,,,
506,02/29/2024 05:50:25,29.86,0.00,,,,
507,02/29/2024 05:55:25,29.81,0.00,,,,
508,02/29/2024 06:00:25,29.77,0.00,,,,
509,02/29/2024 06:05:25,29.73,0.00,,,,
510,02/29/2024 06:10:25,29.60,0.00,,,,
511,02/29/2024 06:15:25,29.56,0.00,,,,
512,02/29/2024 06:20:25,29.51,0.00,,,,
513,02/29/2024 06:25:25,29.51,0.00,,,,
514,02/29/2024 06:30:25,29.47,0.00,,,,
515,02/29/2024 06:35:25,29.51,0.00,,,,
