#,Date-Time (Indonesia Standard Time),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Up,Button Down,Host Connected,End of File
1,02/27/2024 12:12:48,,,Logged,,,
2,02/27/2024 12:12:49,30.28,7.42,,,,
3,02/27/2024 12:17:49,31.87,0.00,,,,
4,02/27/2024 12:22:49,31.36,0.00,,,,
5,02/27/2024 12:27:49,30.93,0.20,,,,
6,02/27/2024 12:32:49,30.67,0.00,,,,
7,02/27/2024 12:37:49,30.41,0.00,,,,
8,02/27/2024 12:42:49,30.28,0.00,,,,
9,02/27/2024 12:47:49,30.16,0.20,,,,
10,02/27/2024 12:52:49,30.03,0.00,,,,
11,02/27/2024 12:57:49,29.98,0.20,,,,
12,02/27/2024 13:02:49,29.94,0.20,,,,
13,02/27/2024 13:07:49,29.90,0.41,,,,
14,02/27/2024 13:12:49,29.90,0.41,,,,
15,02/27/2024 13:17:49,29.90,0.41,,,,
16,02/27/2024 13:22:49,29.94,0.41,,,,
17,02/27/2024 13:27:49,29.94,0.20,,,,
18,02/27/2024 13:32:49,29.90,0.20,,,,
19,02/27/2024 13:37:49,29.90,0.20,,,,
20,02/27/2024 13:42:49,29.94,0.00,,,,
21,02/27/2024 13:47:49,29.94,0.20,,,,
22,02/27/2024 13:52:49,29.98,0.20,,,,
23,02/27/2024 13:57:49,30.03,0.20,,,,
24,02/27/2024 14:02:49,29.98,0.20,,,,
25,02/27/2024 14:07:49,30.03,0.20,,,,
26,02/27/2024 14:12:49,30.03,11.87,,,,
27,02/27/2024 14:17:49,30.16,6.22,,,,
28,02/27/2024 14:22:49,30.28,6.63,,,,
29,02/27/2024 14:27:49,30.50,7.48,,,,
30,02/27/2024 14:32:49,30.67,8.71,,,,
31,02/27/2024 14:37:49,30.84,6.63,,,,
32,02/27/2024 14:42:49,30.89,0.41,,,,
33,02/27/2024 14:47:49,30.93,10.41,,,,
34,02/27/2024 14:52:49,31.10,15.21,,,,
35,02/27/2024 14:57:49,31.57,364.16,,,,
36,02/27/2024 15:02:49,32.26,41.42,,,,
37,02/27/2024 15:07:49,32.82,106.28,,,,
38,02/27/2024 15:12:49,34.45,588.00,,,,
39,02/27/2024 15:17:49,34.88,288.08,,,,
40,02/27/2024 15:22:49,35.09,51.04,,,,
41,02/27/2024 15:27:49,35.09,25.91,,,,
42,02/27/2024 15:32:49,34.92,71.04,,,,
43,02/27/2024 15:37:49,34.66,76.08,,,,
44,02/27/2024 15:42:49,34.23,102.08,,,,
45,02/27/2024 15:47:49,33.93,332.48,,,,
46,02/27/2024 15:52:49,33.85,98.80,,,,
47,02/27/2024 15:57:49,34.10,95.40,,,,
48,02/27/2024 16:02:49,34.32,230.32,,,,
49,02/27/2024 16:07:49,34.36,248.80,,,,
50,02/27/2024 16:12:49,34.45,266.24,,,,
51,02/27/2024 16:17:49,34.40,88.92,,,,
52,02/27/2024 16:22:49,34.02,13.75,,,,
53,02/27/2024 16:27:49,33.59,8.94,,,,
54,02/27/2024 16:32:49,33.33,56.90,,,,
55,02/27/2024 16:37:49,32.82,424.80,,,,
56,02/27/2024 16:42:49,32.30,2363.52,,,,
57,02/27/2024 16:47:49,32.13,2215.68,,,,
58,02/27/2024 16:52:49,32.09,2064.64,,,,
59,02/27/2024 16:57:49,32.09,1888.00,,,,
60,02/27/2024 17:02:49,31.96,1832.32,,,,
61,02/27/2024 17:07:49,31.92,1806.08,,,,
62,02/27/2024 17:12:49,31.83,1750.40,,,,
63,02/27/2024 17:17:49,31.83,1765.12,,,,
64,02/27/2024 17:22:49,31.79,1745.28,,,,
65,02/27/2024 17:27:49,31.79,1616.00,,,,
66,02/27/2024 17:32:49,31.79,1363.20,,,,
67,02/27/2024 17:37:49,31.74,1152.96,,,,
68,02/27/2024 17:42:49,31.66,991.04,,,,
69,02/27/2024 17:47:49,31.70,739.84,,,,
70,02/27/2024 17:52:49,31.70,540.80,,,,
71,02/27/2024 17:57:49,31.57,392.64,,,,
72,02/27/2024 18:02:49,31.49,229.84,,,,
73,02/27/2024 18:07:49,31.44,127.28,,,,
74,02/27/2024 18:12:49,31.44,84.20,,,,
75,02/27/2024 18:17:49,31.40,59.84,,,,
76,02/27/2024 18:22:49,31.36,34.65,,,,
77,02/27/2024 18:27:49,31.40,17.29,,,,
78,02/27/2024 18:32:49,31.36,5.14,,,,
79,02/27/2024 18:37:49,31.36,1.02,,,,
80,02/27/2024 18:42:49,31.31,0.20,,,,
81,02/27/2024 18:47:49,31.27,0.00,,,,
82,02/27/2024 18:52:49,31.27,0.00,,,,
83,02/27/2024 18:57:49,31.23,0.00,,,,
84,02/27/2024 19:02:49,31.19,0.00,,,,
85,02/27/2024 19:07:49,31.19,0.00,,,,
86,02/27/2024 19:12:49,31.23,0.00,,,,
87,02/27/2024 19:17:49,31.27,0.00,,,,
88,02/27/2024 19:22:49,31.23,0.00,,,,
89,02/27/2024 19:27:49,31.23,0.00,,,,
90,02/27/2024 19:32:49,31.23,0.00,,,,
91,02/27/2024 19:37:49,31.23,0.00,,,,
92,02/27/2024 19:42:49,31.19,0.00,,,,
93,02/27/2024 19:47:49,31.19,0.00,,,,
94,02/27/2024 19:52:49,31.23,0.00,,,,
95,02/27/2024 19:57:49,31.14,0.00,,,,
96,02/27/2024 20:02:49,31.14,0.00,,,,
97,02/27/2024 20:07:49,31.10,0.00,,,,
98,02/27/2024 20:12:49,31.31,0.00,,,,
99,02/27/2024 20:17:49,31.27,0.00,,,,
100,02/27/2024 20:22:49,31.23,0.00,,,,
101,02/27/2024 20:27:49,31.14,0.00,,,,
102,02/27/2024 20:32:49,31.19,0.00,,,,
103,02/27/2024 20:37:49,31.36,0.00,,,,
104,02/27/2024 20:42:49,31.53,0.00,,,,
105,02/27/2024 20:47:49,31.66,0.00,,,,
106,02/27/2024 20:52:49,31.66,0.00,,,,
107,02/27/2024 20:57:49,31.66,0.00,,,,
108,02/27/2024 21:02:49,31.57,0.00,,,,
109,02/27/2024 21:07:49,31.44,0.00,,,,
110,02/27/2024 21:12:49,31.27,0.20,,,,
111,02/27/2024 21:17:49,31.10,0.00,,,,
112,02/27/2024 21:22:49,31.01,0.00,,,,
113,02/27/2024 21:27:49,30.84,0.00,,,,
114,02/27/2024 21:32:49,30.59,0.00,,,,
115,02/27/2024 21:37:49,30.76,0.00,,,,
116,02/27/2024 21:42:49,30.93,0.00,,,,
117,02/27/2024 21:47:49,30.97,0.00,,,,
118,02/27/2024 21:52:49,30.93,0.00,,,,
119,02/27/2024 21:57:49,30.71,0.00,,,,
120,02/27/2024 22:02:49,30.37,0.00,,,,
121,02/27/2024 22:07:49,30.03,0.00,,,,
122,02/27/2024 22:12:49,29.94,0.00,,,,
123,02/27/2024 22:17:49,29.86,0.00,,,,
124,02/27/2024 22:22:49,29.86,0.00,,,,
125,02/27/2024 22:27:49,29.98,0.00,,,,
126,02/27/2024 22:32:49,30.41,0.00,,,,
127,02/27/2024 22:37:49,30.50,0.00,,,,
128,02/27/2024 22:42:49,30.46,0.00,,,,
129,02/27/2024 22:47:49,30.37,0.00,,,,
130,02/27/2024 22:52:49,30.28,0.00,,,,
131,02/27/2024 22:57:49,30.20,0.00,,,,
132,02/27/2024 23:02:49,30.16,0.00,,,,
133,02/27/2024 23:07:49,30.16,0.00,,,,
134,02/27/2024 23:12:49,30.07,0.00,,,,
135,02/27/2024 23:17:49,30.03,0.00,,,,
136,02/27/2024 23:22:49,29.98,0.00,,,,
137,02/27/2024 23:27:49,29.98,0.00,,,,
138,02/27/2024 23:32:49,30.03,0.00,,,,
139,02/27/2024 23:37:49,29.98,0.00,,,,
140,02/27/2024 23:42:49,29.90,0.00,,,,
141,02/27/2024 23:47:49,29.90,0.00,,,,
142,02/27/2024 23:52:49,29.94,0.00,,,,
143,02/27/2024 23:57:49,29.86,0.00,,,,
144,02/28/2024 00:02:49,29.86,0.00,,,,
145,02/28/2024 00:07:49,29.86,0.00,,,,
146,02/28/2024 00:12:49,29.86,0.00,,,,
147,02/28/2024 00:17:49,29.86,0.00,,,,
148,02/28/2024 00:22:49,29.90,0.00,,,,
149,02/28/2024 00:27:49,29.94,0.00,,,,
150,02/28/2024 00:32:49,29.90,0.00,,,,
151,02/28/2024 00:37:49,29.90,0.00,,,,
152,02/28/2024 00:42:49,29.81,0.00,,,,
153,02/28/2024 00:47:49,29.73,0.00,,,,
154,02/28/2024 00:52:49,29.73,0.00,,,,
155,02/28/2024 00:57:49,29.68,0.00,,,,
156,02/28/2024 01:02:49,29.68,0.00,,,,
157,02/28/2024 01:07:49,29.68,0.00,,,,
158,02/28/2024 01:12:49,29.68,0.00,,,,
159,02/28/2024 01:17:49,29.81,0.00,,,,
160,02/28/2024 01:22:49,29.98,0.00,,,,
161,02/28/2024 01:27:49,30.03,0.00,,,,
162,02/28/2024 01:32:49,30.03,0.00,,,,
163,02/28/2024 01:37:49,30.03,0.00,,,,
164,02/28/2024 01:42:49,30.03,0.00,,,,
165,02/28/2024 01:47:49,30.07,0.00,,,,
166,02/28/2024 01:52:49,29.98,0.00,,,,
167,02/28/2024 01:57:49,29.98,0.00,,,,
168,02/28/2024 02:02:49,30.03,0.00,,,,
169,02/28/2024 02:07:49,29.98,0.00,,,,
170,02/28/2024 02:12:49,29.98,0.00,,,,
171,02/28/2024 02:17:49,29.98,0.00,,,,
172,02/28/2024 02:22:49,29.98,0.00,,,,
173,02/28/2024 02:27:49,29.94,0.00,,,,
174,02/28/2024 02:32:49,29.94,0.00,,,,
175,02/28/2024 02:37:49,29.94,0.00,,,,
176,02/28/2024 02:42:49,29.90,0.00,,,,
177,02/28/2024 02:47:49,29.86,0.00,,,,
178,02/28/2024 02:52:49,29.86,0.00,,,,
179,02/28/2024 02:57:49,29.77,0.00,,,,
180,02/28/2024 03:02:49,29.64,0.00,,,,
181,02/28/2024 03:07:49,29.60,0.00,,,,
182,02/28/2024 03:12:49,29.56,0.00,,,,
183,02/28/2024 03:17:49,29.47,0.00,,,,
184,02/28/2024 03:22:49,29.43,0.00,,,,
185,02/28/2024 03:27:49,29.43,0.00,,,,
186,02/28/2024 03:32:49,29.30,0.00,,,,
187,02/28/2024 03:37:49,29.30,0.00,,,,
188,02/28/2024 03:42:49,29.34,0.00,,,,
189,02/28/2024 03:47:49,29.30,0.00,,,,
190,02/28/2024 03:52:49,29.26,0.00,,,,
191,02/28/2024 03:57:49,29.26,0.00,,,,
192,02/28/2024 04:02:49,29.21,0.00,,,,
193,02/28/2024 04:07:49,29.17,0.00,,,,
194,02/28/2024 04:12:49,29.17,0.00,,,,
195,02/28/2024 04:17:49,29.13,0.00,,,,
196,02/28/2024 04:22:49,29.08,0.00,,,,
197,02/28/2024 04:27:49,29.04,0.00,,,,
198,02/28/2024 04:32:49,29.04,0.00,,,,
199,02/28/2024 04:37:49,29.00,0.00,,,,
200,02/28/2024 04:42:49,28.91,0.00,,,,
201,02/28/2024 04:47:49,28.95,0.00,,,,
202,02/28/2024 04:52:49,28.83,0.00,,,,
203,02/28/2024 04:57:49,28.74,0.00,,,,
204,02/28/2024 05:02:49,28.65,0.00,,,,
205,02/28/2024 05:07:49,28.65,0.00,,,,
206,02/28/2024 05:12:49,28.65,0.00,,,,
207,02/28/2024 05:17:49,28.65,0.00,,,,
208,02/28/2024 05:22:49,28.65,0.00,,,,
209,02/28/2024 05:27:49,28.61,0.00,,,,
210,02/28/2024 05:32:49,28.65,0.00,,,,
211,02/28/2024 05:37:49,28.65,0.00,,,,
212,02/28/2024 05:42:49,28.65,0.00,,,,
213,02/28/2024 05:47:49,28.70,0.82,,,,
214,02/28/2024 05:52:49,28.70,4.31,,,,
215,02/28/2024 05:57:49,28.70,15.47,,,,
216,02/28/2024 06:02:49,28.74,45.44,,,,
217,02/28/2024 06:07:49,28.78,97.56,,,,
218,02/28/2024 06:12:49,28.61,171.84,,,,
219,02/28/2024 06:17:49,28.53,248.00,,,,
220,02/28/2024 06:22:49,28.48,334.72,,,,
221,02/28/2024 06:27:49,28.53,450.56,,,,
222,02/28/2024 06:32:49,28.44,602.88,,,,
223,02/28/2024 06:37:49,28.40,738.88,,,,
224,02/28/2024 06:42:49,28.27,875.84,,,,
225,02/28/2024 06:47:49,28.35,2064.64,,,,
226,02/28/2024 06:52:49,28.31,1574.40,,,,
227,02/28/2024 06:57:49,28.48,5095.68,,,,
228,02/28/2024 07:02:49,28.57,6118.40,,,,
229,02/28/2024 07:07:49,28.70,7329.28,,,,
230,02/28/2024 07:12:49,28.83,8468.48,,,,
231,02/28/2024 07:17:49,28.95,9303.04,,,,
232,02/28/2024 07:22:49,29.08,9973.76,,,,
233,02/28/2024 07:27:49,29.21,11873.28,,,,
234,02/28/2024 07:32:49,29.43,12328.96,,,,
235,02/28/2024 07:37:49,29.60,13434.88,,,,
236,02/28/2024 07:42:49,29.73,14325.76,,,,
237,02/28/2024 07:47:49,29.90,14540.80,,,,
238,02/28/2024 07:52:49,30.20,15646.72,,,,
239,02/28/2024 07:57:49,30.33,15815.68,,,,
240,02/28/2024 08:02:49,30.33,16634.88,,,,
241,02/28/2024 08:07:49,30.50,17694.72,,,,
242,02/28/2024 08:12:49,30.59,18785.28,,,,
243,02/28/2024 08:17:49,30.63,18826.24,,,,
244,02/28/2024 08:22:49,30.67,20014.08,,,,
245,02/28/2024 08:27:49,30.84,20899.84,,,,
246,02/28/2024 08:32:49,31.01,21596.16,,,,
247,02/28/2024 08:37:49,31.27,22036.48,,,,
248,02/28/2024 08:42:49,31.49,22497.28,,,,
249,02/28/2024 08:47:49,31.79,22200.32,,,,
250,02/28/2024 08:52:49,32.69,27883.52,,,,
251,02/28/2024 08:57:49,33.16,23490.56,,,,
252,02/28/2024 09:02:49,33.12,22517.76,,,,
253,02/28/2024 09:07:49,33.29,20449.28,,,,
254,02/28/2024 09:12:49,33.42,21176.32,,,,
255,02/28/2024 09:17:49,33.33,21022.72,,,,
256,02/28/2024 09:22:49,33.25,21422.08,,,,
257,02/28/2024 09:27:49,33.16,22589.44,,,,
258,02/28/2024 09:32:49,33.46,21954.56,,,,
259,02/28/2024 09:37:49,33.89,22999.04,,,,
260,02/28/2024 09:42:49,34.19,22149.12,,,,
261,02/28/2024 09:47:49,34.53,21831.68,,,,
262,02/28/2024 09:52:49,35.48,26030.08,,,,
263,02/28/2024 09:57:49,36.72,38400.00,,,,
264,02/28/2024 10:02:49,38.14,48721.92,,,,
265,02/28/2024 10:07:49,39.81,49029.12,,,,
266,02/28/2024 10:12:49,41.35,48046.08,,,,
267,02/28/2024 10:17:49,42.85,46817.28,,,,
268,02/28/2024 10:22:49,43.37,45486.08,,,,
269,02/28/2024 10:27:49,43.67,44359.68,,,,
270,02/28/2024 10:32:49,43.88,43212.80,,,,
271,02/28/2024 10:37:49,43.80,41830.40,,,,
272,02/28/2024 10:42:49,44.31,40755.20,,,,
273,02/28/2024 10:47:49,43.80,39372.80,,,,
274,02/28/2024 10:52:49,43.58,37836.80,,,,
275,02/28/2024 10:57:49,43.50,36270.08,,,,
276,02/28/2024 11:02:49,43.03,35215.36,,,,
277,02/28/2024 11:07:49,43.20,33638.40,,,,
278,02/28/2024 11:12:49,43.37,33177.60,,,,
279,02/28/2024 11:17:49,42.77,31016.96,,,,
280,02/28/2024 11:22:49,41.70,29184.00,,,,
281,02/28/2024 11:27:49,41.22,27648.00,,,,
282,02/28/2024 11:32:49,41.40,23244.80,,,,
283,02/28/2024 11:37:49,40.07,17751.04,,,,
284,02/28/2024 11:42:49,39.72,13081.60,,,,
285,02/28/2024 11:47:49,39.42,9666.56,,,,
286,02/28/2024 11:52:49,39.38,9671.68,,,,
287,02/28/2024 11:57:49,38.78,9909.76,,,,
288,02/28/2024 12:02:49,38.95,10593.28,,,,
289,02/28/2024 12:07:49,39.17,11458.56,,,,
290,02/28/2024 12:12:49,40.15,11130.88,,,,
291,02/28/2024 12:17:49,40.62,11248.64,,,,
292,02/28/2024 12:22:49,41.05,7756.80,,,,
293,02/28/2024 12:27:49,41.48,7224.32,,,,
294,02/28/2024 12:32:49,40.80,6522.88,,,,
295,02/28/2024 12:37:49,40.19,5480.96,,,,
296,02/28/2024 12:42:49,40.41,5957.12,,,,
297,02/28/2024 12:47:49,41.05,3169.28,,,,
298,02/28/2024 12:52:49,41.91,9922.56,,,,
299,02/28/2024 12:57:49,41.91,3118.08,,,,
300,02/28/2024 13:02:49,41.65,10132.48,,,,
301,02/28/2024 13:07:49,39.98,9487.36,,,,
302,02/28/2024 13:12:49,39.59,9943.04,,,,
303,02/28/2024 13:17:49,39.34,8532.48,,,,
304,02/28/2024 13:22:49,39.42,7823.36,,,,
305,02/28/2024 13:27:49,39.08,2977.28,,,,
306,02/28/2024 13:32:49,38.31,3008.00,,,,
307,02/28/2024 13:37:49,37.79,2746.88,,,,
308,02/28/2024 13:42:49,37.49,3180.80,,,,
309,02/28/2024 13:47:49,37.19,3779.84,,,,
310,02/28/2024 13:52:49,36.76,2324.48,,,,
311,02/28/2024 13:57:49,36.46,2620.16,,,,
312,02/28/2024 14:02:49,36.16,3601.92,,,,
313,02/28/2024 14:07:49,35.82,4003.84,,,,
314,02/28/2024 14:12:49,35.48,1796.48,,,,
315,02/28/2024 14:17:49,35.35,2077.44,,,,
316,02/28/2024 14:22:49,35.26,1731.84,,,,
317,02/28/2024 14:27:49,35.22,2562.56,,,,
318,02/28/2024 14:32:49,35.18,1881.60,,,,
319,02/28/2024 14:37:49,35.26,2383.36,,,,
320,02/28/2024 14:42:49,35.26,2036.48,,,,
321,02/28/2024 14:47:49,35.26,2108.80,,,,
322,02/28/2024 14:52:49,35.30,2085.76,,,,
323,02/28/2024 14:57:49,35.39,1919.36,,,,
324,02/28/2024 15:02:49,35.43,1952.64,,,,
325,02/28/2024 15:07:49,35.48,2714.88,,,,
326,02/28/2024 15:12:49,35.48,3427.84,,,,
327,02/28/2024 15:17:49,35.48,3976.96,,,,
328,02/28/2024 15:22:49,35.43,2352.00,,,,
329,02/28/2024 15:27:49,35.56,2849.28,,,,
330,02/28/2024 15:32:49,35.48,2051.20,,,,
331,02/28/2024 15:37:49,35.48,2771.20,,,,
332,02/28/2024 15:42:49,35.39,3342.08,,,,
333,02/28/2024 15:47:49,35.22,3604.48,,,,
334,02/28/2024 15:52:49,35.00,2460.80,,,,
335,02/28/2024 15:57:49,34.96,2804.48,,,,
336,02/28/2024 16:02:49,34.83,2577.92,,,,
337,02/28/2024 16:07:49,34.62,2110.08,,,,
338,02/28/2024 16:12:49,34.57,2539.52,,,,
339,02/28/2024 16:17:49,34.40,1616.64,,,,
340,02/28/2024 16:22:49,34.32,2030.08,,,,
341,02/28/2024 16:27:49,34.19,1836.80,,,,
342,02/28/2024 16:32:49,34.23,1419.52,,,,
343,02/28/2024 16:37:49,34.23,1313.28,,,,
344,02/28/2024 16:42:49,34.15,1058.56,,,,
345,02/28/2024 16:47:49,34.10,1037.12,,,,
346,02/28/2024 16:52:49,34.02,1001.60,,,,
347,02/28/2024 16:57:49,33.97,978.56,,,,
348,02/28/2024 17:02:49,33.85,950.72,,,,
349,02/28/2024 17:07:49,33.72,927.68,,,,
350,02/28/2024 17:12:49,33.63,912.96,,,,
351,02/28/2024 17:17:49,33.59,884.16,,,,
352,02/28/2024 17:22:49,33.46,849.60,,,,
353,02/28/2024 17:27:49,33.37,807.68,,,,
354,02/28/2024 17:32:49,33.29,762.88,,,,
355,02/28/2024 17:37:49,33.29,710.40,,,,
356,02/28/2024 17:42:49,33.25,666.88,,,,
357,02/28/2024 17:47:49,33.16,592.64,,,,
358,02/28/2024 17:52:49,33.07,528.00,,,,
359,02/28/2024 17:57:49,33.03,460.32,,,,
360,02/28/2024 18:02:49,32.99,362.72,,,,
361,02/28/2024 18:07:49,32.99,280.24,,,,
362,02/28/2024 18:12:49,32.94,192.48,,,,
363,02/28/2024 18:17:49,32.94,114.00,,,,
364,02/28/2024 18:22:49,32.86,58.64,,,,
365,02/28/2024 18:27:49,32.99,23.72,,,,
366,02/28/2024 18:32:49,33.03,5.96,,,,
367,02/28/2024 18:37:49,33.03,1.23,,,,
368,02/28/2024 18:42:49,32.99,0.20,,,,
369,02/28/2024 18:47:49,33.03,0.00,,,,
370,02/28/2024 18:52:49,32.99,0.00,,,,
371,02/28/2024 18:57:49,32.99,0.00,,,,
372,02/28/2024 19:02:49,33.03,0.00,,,,
373,02/28/2024 19:07:49,33.07,0.00,,,,
374,02/28/2024 19:12:49,32.99,0.00,,,,
375,02/28/2024 19:17:49,32.86,0.00,,,,
376,02/28/2024 19:22:49,32.82,0.00,,,,
377,02/28/2024 19:27:49,32.82,0.00,,,,
378,02/28/2024 19:32:49,32.77,0.00,,,,
379,02/28/2024 19:37:49,32.69,0.00,,,,
380,02/28/2024 19:42:49,32.69,0.00,,,,
381,02/28/2024 19:47:49,32.69,0.00,,,,
382,02/28/2024 19:52:49,32.73,0.00,,,,
383,02/28/2024 19:57:49,32.82,0.00,,,,
384,02/28/2024 20:02:49,32.94,0.00,,,,
385,02/28/2024 20:07:49,33.03,0.00,,,,
386,02/28/2024 20:12:49,33.12,0.00,,,,
387,02/28/2024 20:17:49,33.12,0.00,,,,
388,02/28/2024 20:22:49,32.94,0.00,,,,
389,02/28/2024 20:27:49,32.94,0.00,,,,
390,02/28/2024 20:32:49,32.90,0.00,,,,
391,02/28/2024 20:37:49,32.90,0.00,,,,
392,02/28/2024 20:42:49,32.86,0.00,,,,
393,02/28/2024 20:47:49,32.86,0.00,,,,
394,02/28/2024 20:52:49,32.77,0.00,,,,
395,02/28/2024 20:57:49,32.77,0.00,,,,
396,02/28/2024 21:02:49,32.69,0.00,,,,
397,02/28/2024 21:07:49,32.69,0.00,,,,
398,02/28/2024 21:12:49,32.69,0.00,,,,
399,02/28/2024 21:17:49,32.69,0.00,,,,
400,02/28/2024 21:22:49,32.77,0.00,,,,
401,02/28/2024 21:27:49,32.60,0.00,,,,
402,02/28/2024 21:32:49,32.52,0.00,,,,
403,02/28/2024 21:37:49,32.34,0.00,,,,
404,02/28/2024 21:42:49,32.26,0.00,,,,
405,02/28/2024 21:47:49,32.09,0.00,,,,
406,02/28/2024 21:52:49,31.96,0.00,,,,
407,02/28/2024 21:57:49,31.83,0.00,,,,
408,02/28/2024 22:02:49,31.70,0.00,,,,
409,02/28/2024 22:07:49,31.53,0.00,,,,
410,02/28/2024 22:12:49,31.49,0.00,,,,
411,02/28/2024 22:17:49,31.44,0.00,,,,
412,02/28/2024 22:22:49,31.44,0.00,,,,
413,02/28/2024 22:27:49,31.36,0.00,,,,
414,02/28/2024 22:32:49,31.27,0.00,,,,
415,02/28/2024 22:37:49,30.97,0.00,,,,
416,02/28/2024 22:42:49,30.46,0.00,,,,
417,02/28/2024 22:47:49,29.98,0.00,,,,
418,02/28/2024 22:52:49,29.64,0.00,,,,
419,02/28/2024 22:57:49,29.51,0.00,,,,
420,02/28/2024 23:02:49,29.34,0.00,,,,
421,02/28/2024 23:07:49,29.21,0.00,,,,
422,02/28/2024 23:12:49,29.08,0.00,,,,
423,02/28/2024 23:17:49,29.00,0.00,,,,
424,02/28/2024 23:22:49,28.91,0.00,,,,
425,02/28/2024 23:27:49,28.61,0.00,,,,
426,02/28/2024 23:32:49,28.70,0.00,,,,
427,02/28/2024 23:37:49,28.61,0.00,,,,
428,02/28/2024 23:42:49,28.61,0.00,,,,
429,02/28/2024 23:47:49,28.61,0.00,,,,
430,02/28/2024 23:52:49,28.65,0.00,,,,
431,02/28/2024 23:57:49,28.35,0.00,,,,
432,02/29/2024 00:02:49,28.14,0.00,,,,
433,02/29/2024 00:07:49,28.14,0.00,,,,
434,02/29/2024 00:12:49,28.14,0.00,,,,
435,02/29/2024 00:17:49,28.10,0.00,,,,
436,02/29/2024 00:22:49,28.01,0.00,,,,
437,02/29/2024 00:27:49,28.01,0.20,,,,
438,02/29/2024 00:32:49,27.97,0.00,,,,
439,02/29/2024 00:37:49,27.93,0.00,,,,
440,02/29/2024 00:42:49,27.84,0.00,,,,
441,02/29/2024 00:47:49,27.97,0.00,,,,
442,02/29/2024 00:52:49,27.84,0.00,,,,
443,02/29/2024 00:57:49,27.93,0.00,,,,
444,02/29/2024 01:02:49,27.88,0.00,,,,
445,02/29/2024 01:07:49,27.84,0.00,,,,
446,02/29/2024 01:12:49,27.84,0.00,,,,
447,02/29/2024 01:17:49,27.67,0.00,,,,
448,02/29/2024 01:22:49,27.71,0.00,,,,
449,02/29/2024 01:27:49,27.71,0.00,,,,
450,02/29/2024 01:32:49,27.63,0.00,,,,
451,02/29/2024 01:37:49,27.71,0.00,,,,
452,02/29/2024 01:42:49,27.71,0.00,,,,
453,02/29/2024 01:47:49,28.18,0.00,,,,
454,02/29/2024 01:52:49,28.83,0.00,,,,
455,02/29/2024 01:57:49,29.13,0.00,,,,
456,02/29/2024 02:02:49,29.38,0.00,,,,
457,02/29/2024 02:07:49,29.64,0.00,,,,
458,02/29/2024 02:12:49,29.81,0.00,,,,
459,02/29/2024 02:17:49,29.98,0.00,,,,
460,02/29/2024 02:22:49,30.11,0.00,,,,
461,02/29/2024 02:27:49,30.33,0.00,,,,
462,02/29/2024 02:32:49,30.41,0.00,,,,
463,02/29/2024 02:37:49,30.50,0.00,,,,
464,02/29/2024 02:42:49,30.46,0.00,,,,
465,02/29/2024 02:47:49,30.46,0.00,,,,
466,02/29/2024 02:52:49,30.41,0.00,,,,
467,02/29/2024 02:57:49,30.41,0.00,,,,
468,02/29/2024 03:02:49,30.33,0.00,,,,
469,02/29/2024 03:07:49,30.28,0.00,,,,
470,02/29/2024 03:12:49,30.24,0.00,,,,
471,02/29/2024 03:17:49,30.16,0.00,,,,
472,02/29/2024 03:22:49,30.16,0.00,,,,
473,02/29/2024 03:27:49,30.20,0.00,,,,
474,02/29/2024 03:32:49,30.28,0.00,,,,
475,02/29/2024 03:37:49,30.28,0.00,,,,
476,02/29/2024 03:42:49,30.33,0.00,,,,
477,02/29/2024 03:47:49,30.33,0.00,,,,
478,02/29/2024 03:52:49,30.20,0.00,,,,
479,02/29/2024 03:57:49,30.20,0.00,,,,
480,02/29/2024 04:02:49,30.16,0.00,,,,
481,02/29/2024 04:07:49,30.11,0.00,,,,
482,02/29/2024 04:12:49,30.11,0.00,,,,
483,02/29/2024 04:17:49,30.11,0.00,,,,
484,02/29/2024 04:22:49,30.16,0.00,,,,
485,02/29/2024 04:27:49,30.16,0.00,,,,
486,02/29/2024 04:32:49,30.16,0.00,,,,
487,02/29/2024 04:37:49,30.11,0.00,,,,
488,02/29/2024 04:42:49,30.11,0.00,,,,
489,02/29/2024 04:47:49,30.07,0.00,,,,
490,02/29/2024 04:52:49,30.03,0.00,,,,
491,02/29/2024 04:57:49,30.03,0.00,,,,
492,02/29/2024 05:02:49,30.03,0.00,,,,
493,02/29/2024 05:07:49,29.98,0.00,,,,
494,02/29/2024 05:12:49,29.98,0.00,,,,
495,02/29/2024 05:17:49,29.94,0.00,,,,
496,02/29/2024 05:22:49,29.94,0.00,,,,
497,02/29/2024 05:27:49,29.98,0.00,,,,
498,02/29/2024 05:32:49,30.11,0.00,,,,
499,02/29/2024 05:37:49,30.07,0.00,,,,
500,02/29/2024 05:42:49,30.07,0.00,,,,
501,02/29/2024 05:47:49,30.07,0.00,,,,
502,02/29/2024 05:52:49,30.11,0.61,,,,
503,02/29/2024 05:57:49,30.07,2.87,,,,
504,02/29/2024 06:02:49,30.16,9.25,,,,
505,02/29/2024 06:07:49,30.16,19.81,,,,
506,02/29/2024 06:12:49,30.24,52.02,,,,
507,02/29/2024 06:17:49,30.24,93.44,,,,
508,02/29/2024 06:22:49,30.33,173.76,,,,
509,02/29/2024 06:27:49,30.33,239.12,,,,
510,02/29/2024 06:32:49,30.33,301.04,,,,
511,02/29/2024 06:37:49,30.33,378.72,,,,
